customer_id,order_date,order_status,delivery_date,shipping_method
33,2026-02-20 00:00:00,Out for Delivery,2026-02-20,Pickup
718,2026-02-16 00:00:00,Confirmed,2026-02-19,Standard
771,2026-02-16 00:00:00,Delivered,2026-02-16,Pickup
706,2026-02-18 00:00:00,Delivered,2026-02-18,Pickup
972,2026-02-19 00:00:00,Out for Delivery,2026-02-19,Same Day
40,2026-02-22 00:00:00,Shipped,2026-02-26,Standard
259,2026-02-16 00:00:00,Delivered,2026-02-20,Standard
466,2026-02-18 00:00:00,Pending,2026-02-19,Express
481,2026-02-13 00:00:00,Delivered,2026-02-18,Express
222,2026-02-02 00:00:00,Confirmed,2026-02-02,Pickup
608,2026-02-20 00:00:00,Shipped,2026-02-22,Standard
456,2026-02-28 00:00:00,Delivered,2026-03-05,Standard
282,2026-02-03 00:00:00,Shipped,2026-02-03,Pickup
600,2026-02-23 00:00:00,Out for Delivery,2026-02-26,Standard
179,2026-02-04 00:00:00,Delivered,2026-02-04,Pickup
298,2026-02-15 00:00:00,Confirmed,2026-02-16,Express
992,2026-02-20 00:00:00,Confirmed,2026-02-22,Standard
498,2026-02-27 00:00:00,Pending,2026-02-27,Pickup
45,2026-02-08 00:00:00,Pending,2026-02-12,Express
887,2026-02-10 00:00:00,Pending,2026-02-10,Same Day
235,2026-02-22 00:00:00,Out for Delivery,2026-02-22,Pickup
169,2026-02-23 00:00:00,Shipped,2026-02-24,Standard
509,2026-02-05 00:00:00,Pending,2026-02-09,Standard
22,2026-02-12 00:00:00,Delivered,2026-02-12,Pickup
651,2026-02-23 00:00:00,Shipped,2026-02-23,Same Day
35,2026-02-18 00:00:00,Pending,2026-02-18,Pickup
69,2026-02-09 00:00:00,Shipped,2026-02-09,Pickup
487,2026-02-03 00:00:00,Pending,2026-02-03,Same Day
124,2026-02-13 00:00:00,Shipped,2026-02-15,Express
457,2026-02-01 00:00:00,Pending,2026-02-03,Express
571,2026-02-22 00:00:00,Returned,2026-02-22,Same Day
424,2026-02-09 00:00:00,Shipped,2026-02-14,Express
151,2026-02-04 00:00:00,Out for Delivery,2026-02-06,Express
12,2026-02-10 00:00:00,Pending,2026-02-10,Pickup
538,2026-02-12 00:00:00,Pending,2026-02-13,Standard
902,2026-02-22 00:00:00,Confirmed,2026-02-25,Standard
821,2026-02-26 00:00:00,Pending,2026-03-02,Express
490,2026-02-07 00:00:00,Pending,2026-02-07,Pickup
567,2026-02-16 00:00:00,Confirmed,2026-02-20,Express
684,2026-02-21 00:00:00,Out for Delivery,2026-02-23,Standard
490,2026-02-05 00:00:00,Delivered,2026-02-06,Express
169,2026-02-17 00:00:00,Returned,2026-02-22,Standard
860,2026-02-08 00:00:00,Out for Delivery,2026-02-08,Pickup
417,2026-02-21 00:00:00,Confirmed,2026-02-24,Express
800,2026-02-02 00:00:00,Delivered,2026-02-05,Standard
401,2026-02-13 00:00:00,Pending,2026-02-13,Same Day
491,2026-02-15 00:00:00,Out for Delivery,2026-02-17,Express
662,2026-02-20 00:00:00,Delivered,2026-02-20,Pickup
614,2026-02-28 00:00:00,Delivered,2026-03-02,Express
615,2026-02-17 00:00:00,Confirmed,2026-02-21,Standard
792,2026-02-01 00:00:00,Shipped,2026-02-03,Standard
403,2026-02-21 00:00:00,Pending,2026-02-21,Same Day
311,2026-02-09 00:00:00,Shipped,2026-02-09,Same Day
942,2026-02-27 00:00:00,Shipped,2026-02-27,Same Day
524,2026-02-10 00:00:00,Delivered,2026-02-10,Pickup
346,2026-02-16 00:00:00,Confirmed,2026-02-20,Express
546,2026-02-03 00:00:00,Delivered,2026-02-03,Same Day
645,2026-02-17 00:00:00,Out for Delivery,2026-02-20,Standard
609,2026-02-09 00:00:00,Delivered,2026-02-09,Same Day
929,2026-02-17 00:00:00,Confirmed,2026-02-17,Same Day
996,2026-02-08 00:00:00,Out for Delivery,2026-02-08,Same Day
531,2026-02-10 00:00:00,Pending,2026-02-10,Same Day
613,2026-02-22 00:00:00,Shipped,2026-02-22,Same Day
912,2026-02-14 00:00:00,Delivered,2026-02-19,Express
195,2026-02-26 00:00:00,Pending,2026-02-26,Same Day
210,2026-02-22 00:00:00,Delivered,2026-02-22,Same Day
742,2026-02-26 00:00:00,Shipped,2026-02-27,Express
613,2026-02-24 00:00:00,Delivered,2026-02-26,Express
188,2026-02-26 00:00:00,Out for Delivery,2026-02-26,Same Day
252,2026-02-21 00:00:00,Delivered,2026-02-21,Same Day
955,2026-02-13 00:00:00,Shipped,2026-02-13,Same Day
150,2026-02-19 00:00:00,Shipped,2026-02-19,Same Day
128,2026-02-09 00:00:00,Out for Delivery,2026-02-09,Same Day
4,2026-02-13 00:00:00,Delivered,2026-02-13,Pickup
951,2026-02-03 00:00:00,Pending,2026-02-03,Same Day
524,2026-02-16 00:00:00,Shipped,2026-02-16,Same Day
53,2026-02-19 00:00:00,Shipped,2026-02-19,Same Day
610,2026-02-14 00:00:00,Out for Delivery,2026-02-14,Pickup
321,2026-02-04 00:00:00,Shipped,2026-02-04,Pickup
779,2026-02-04 00:00:00,Pending,2026-02-07,Standard
285,2026-02-26 00:00:00,Returned,2026-02-27,Standard
131,2026-02-04 00:00:00,Shipped,2026-02-04,Same Day
210,2026-02-26 00:00:00,Pending,2026-02-26,Pickup
115,2026-02-02 00:00:00,Delivered,2026-02-03,Standard
292,2026-02-11 00:00:00,Cancelled,2026-02-11,Same Day
619,2026-02-14 00:00:00,Confirmed,2026-02-19,Express
861,2026-02-19 00:00:00,Delivered,2026-02-19,Same Day
781,2026-02-08 00:00:00,Pending,2026-02-08,Same Day
209,2026-02-08 00:00:00,Pending,2026-02-08,Pickup
585,2026-02-18 00:00:00,Out for Delivery,2026-02-19,Express
829,2026-02-24 00:00:00,Out for Delivery,2026-02-24,Same Day
227,2026-02-16 00:00:00,Pending,2026-02-20,Express
940,2026-02-08 00:00:00,Shipped,2026-02-10,Express
688,2026-02-08 00:00:00,Confirmed,2026-02-10,Standard
457,2026-02-10 00:00:00,Shipped,2026-02-10,Pickup
730,2026-02-07 00:00:00,Confirmed,2026-02-11,Standard
872,2026-02-15 00:00:00,Shipped,2026-02-15,Pickup
784,2026-02-20 00:00:00,Delivered,2026-02-25,Standard
448,2026-02-09 00:00:00,Confirmed,2026-02-09,Pickup
330,2026-02-26 00:00:00,Delivered,2026-02-26,Same Day
859,2026-02-01 00:00:00,Shipped,2026-02-01,Pickup
148,2026-02-15 00:00:00,Out for Delivery,2026-02-15,Same Day
173,2026-02-23 00:00:00,Pending,2026-02-23,Pickup
362,2026-02-26 00:00:00,Shipped,2026-03-01,Express
921,2026-02-13 00:00:00,Confirmed,2026-02-13,Same Day
984,2026-02-08 00:00:00,Confirmed,2026-02-08,Pickup
464,2026-02-01 00:00:00,Delivered,2026-02-02,Express
586,2026-02-23 00:00:00,Delivered,2026-02-23,Pickup
447,2026-02-12 00:00:00,Confirmed,2026-02-16,Standard
92,2026-02-24 00:00:00,Shipped,2026-02-24,Pickup
376,2026-02-14 00:00:00,Confirmed,2026-02-17,Express
875,2026-02-09 00:00:00,Shipped,2026-02-11,Express
391,2026-02-19 00:00:00,Out for Delivery,2026-02-20,Express
725,2026-02-12 00:00:00,Pending,2026-02-13,Express
82,2026-02-06 00:00:00,Pending,2026-02-09,Standard
153,2026-02-17 00:00:00,Delivered,2026-02-17,Pickup
286,2026-02-10 00:00:00,Pending,2026-02-10,Pickup
320,2026-02-28 00:00:00,Delivered,2026-03-04,Express
636,2026-02-06 00:00:00,Shipped,2026-02-07,Express
562,2026-02-02 00:00:00,Out for Delivery,2026-02-05,Express
18,2026-02-16 00:00:00,Delivered,2026-02-18,Express
792,2026-02-26 00:00:00,Cancelled,2026-02-27,Standard
128,2026-02-04 00:00:00,Confirmed,2026-02-09,Express
741,2026-02-25 00:00:00,Shipped,2026-02-25,Same Day
806,2026-02-06 00:00:00,Pending,2026-02-08,Express
526,2026-02-01 00:00:00,Confirmed,2026-02-04,Express
139,2026-02-27 00:00:00,Pending,2026-03-03,Standard
248,2026-02-06 00:00:00,Pending,2026-02-08,Express
588,2026-02-28 00:00:00,Out for Delivery,2026-02-28,Same Day
180,2026-02-26 00:00:00,Confirmed,2026-03-02,Express
656,2026-02-23 00:00:00,Pending,2026-02-25,Express
140,2026-02-20 00:00:00,Delivered,2026-02-24,Standard
694,2026-02-01 00:00:00,Confirmed,2026-02-01,Pickup
911,2026-02-25 00:00:00,Confirmed,2026-02-25,Pickup
806,2026-02-17 00:00:00,Shipped,2026-02-17,Same Day
770,2026-02-20 00:00:00,Out for Delivery,2026-02-20,Pickup
171,2026-02-09 00:00:00,Shipped,2026-02-09,Pickup
212,2026-02-17 00:00:00,Delivered,2026-02-18,Express
863,2026-02-03 00:00:00,Out for Delivery,2026-02-03,Same Day
392,2026-02-10 00:00:00,Pending,2026-02-10,Pickup
499,2026-02-13 00:00:00,Confirmed,2026-02-16,Standard
794,2026-02-07 00:00:00,Delivered,2026-02-11,Express
886,2026-02-21 00:00:00,Delivered,2026-02-21,Pickup
406,2026-02-19 00:00:00,Delivered,2026-02-22,Express
259,2026-02-08 00:00:00,Pending,2026-02-12,Express
381,2026-02-16 00:00:00,Confirmed,2026-02-16,Pickup
983,2026-02-07 00:00:00,Shipped,2026-02-07,Pickup
303,2026-02-02 00:00:00,Confirmed,2026-02-03,Express
932,2026-02-12 00:00:00,Pending,2026-02-12,Pickup
80,2026-02-13 00:00:00,Delivered,2026-02-13,Pickup
42,2026-02-20 00:00:00,Confirmed,2026-02-20,Pickup
340,2026-02-28 00:00:00,Delivered,2026-03-03,Standard
104,2026-02-07 00:00:00,Confirmed,2026-02-08,Express
62,2026-02-05 00:00:00,Delivered,2026-02-05,Same Day
25,2026-02-01 00:00:00,Shipped,2026-02-01,Same Day
356,2026-02-15 00:00:00,Shipped,2026-02-15,Pickup
53,2026-02-20 00:00:00,Confirmed,2026-02-20,Same Day
777,2026-02-26 00:00:00,Shipped,2026-03-02,Standard
747,2026-02-16 00:00:00,Shipped,2026-02-21,Standard
956,2026-02-24 00:00:00,Out for Delivery,2026-02-26,Standard
750,2026-02-27 00:00:00,Confirmed,2026-02-27,Pickup
781,2026-02-24 00:00:00,Out for Delivery,2026-02-26,Express
283,2026-02-07 00:00:00,Pending,2026-02-07,Pickup
13,2026-02-13 00:00:00,Confirmed,2026-02-16,Standard
819,2026-02-05 00:00:00,Pending,2026-02-09,Express
561,2026-02-27 00:00:00,Delivered,2026-02-27,Pickup
68,2026-02-19 00:00:00,Confirmed,2026-02-20,Express
745,2026-02-06 00:00:00,Delivered,2026-02-06,Same Day
938,2026-02-16 00:00:00,Delivered,2026-02-20,Express
117,2026-02-06 00:00:00,Delivered,2026-02-06,Pickup
632,2026-02-03 00:00:00,Delivered,2026-02-03,Same Day
979,2026-02-24 00:00:00,Cancelled,2026-02-24,Pickup
647,2026-02-09 00:00:00,Out for Delivery,2026-02-09,Same Day
533,2026-02-22 00:00:00,Confirmed,2026-02-27,Express
835,2026-02-22 00:00:00,Confirmed,2026-02-24,Express
337,2026-02-01 00:00:00,Shipped,2026-02-01,Same Day
53,2026-02-17 00:00:00,Confirmed,2026-02-17,Pickup
110,2026-02-19 00:00:00,Confirmed,2026-02-19,Same Day
902,2026-02-27 00:00:00,Pending,2026-03-01,Express
715,2026-02-08 00:00:00,Shipped,2026-02-09,Express
761,2026-02-18 00:00:00,Shipped,2026-02-18,Pickup
307,2026-02-13 00:00:00,Shipped,2026-02-13,Same Day
972,2026-02-03 00:00:00,Confirmed,2026-02-03,Pickup
949,2026-02-22 00:00:00,Pending,2026-02-22,Same Day
158,2026-02-02 00:00:00,Shipped,2026-02-02,Pickup
961,2026-02-14 00:00:00,Shipped,2026-02-17,Standard
901,2026-02-12 00:00:00,Pending,2026-02-16,Express
603,2026-02-16 00:00:00,Delivered,2026-02-16,Pickup
250,2026-02-07 00:00:00,Shipped,2026-02-10,Express
164,2026-02-20 00:00:00,Delivered,2026-02-20,Same Day
874,2026-02-20 00:00:00,Confirmed,2026-02-20,Pickup
154,2026-02-03 00:00:00,Pending,2026-02-04,Standard
53,2026-02-18 00:00:00,Shipped,2026-02-20,Standard
299,2026-02-01 00:00:00,Shipped,2026-02-03,Standard
683,2026-02-27 00:00:00,Confirmed,2026-02-27,Same Day
339,2026-02-19 00:00:00,Pending,2026-02-22,Express
630,2026-02-04 00:00:00,Pending,2026-02-05,Standard
919,2026-02-01 00:00:00,Delivered,2026-02-03,Express
111,2026-02-13 00:00:00,Delivered,2026-02-13,Pickup
292,2026-02-09 00:00:00,Out for Delivery,2026-02-14,Standard
162,2026-02-05 00:00:00,Pending,2026-02-05,Same Day
622,2026-02-21 00:00:00,Delivered,2026-02-25,Standard
873,2026-02-08 00:00:00,Delivered,2026-02-12,Standard
830,2026-02-11 00:00:00,Delivered,2026-02-11,Pickup
301,2026-02-15 00:00:00,Confirmed,2026-02-15,Same Day
429,2026-02-21 00:00:00,Delivered,2026-02-21,Pickup
683,2026-02-26 00:00:00,Delivered,2026-02-26,Same Day
153,2026-02-11 00:00:00,Confirmed,2026-02-11,Pickup
602,2026-02-23 00:00:00,Pending,2026-02-24,Standard
130,2026-02-04 00:00:00,Pending,2026-02-04,Pickup
789,2026-02-05 00:00:00,Delivered,2026-02-05,Same Day
446,2026-02-11 00:00:00,Delivered,2026-02-15,Express
960,2026-02-14 00:00:00,Pending,2026-02-14,Same Day
672,2026-02-23 00:00:00,Confirmed,2026-02-23,Pickup
197,2026-02-02 00:00:00,Confirmed,2026-02-02,Pickup
399,2026-02-12 00:00:00,Pending,2026-02-15,Standard
675,2026-02-06 00:00:00,Delivered,2026-02-06,Pickup
461,2026-02-13 00:00:00,Delivered,2026-02-13,Same Day
675,2026-02-05 00:00:00,Delivered,2026-02-05,Pickup
891,2026-02-11 00:00:00,Cancelled,2026-02-12,Express
426,2026-02-26 00:00:00,Pending,2026-02-26,Same Day
152,2026-02-03 00:00:00,Shipped,2026-02-03,Same Day
619,2026-02-02 00:00:00,Delivered,2026-02-07,Express
428,2026-02-16 00:00:00,Cancelled,2026-02-18,Express
729,2026-02-02 00:00:00,Delivered,2026-02-02,Same Day
346,2026-02-11 00:00:00,Delivered,2026-02-11,Same Day
152,2026-02-01 00:00:00,Pending,2026-02-03,Express
544,2026-02-11 00:00:00,Delivered,2026-02-11,Same Day
789,2026-02-13 00:00:00,Delivered,2026-02-17,Express
988,2026-02-24 00:00:00,Delivered,2026-02-24,Pickup
552,2026-02-24 00:00:00,Out for Delivery,2026-02-24,Same Day
341,2026-02-25 00:00:00,Shipped,2026-02-25,Same Day
850,2026-02-01 00:00:00,Shipped,2026-02-05,Standard
855,2026-02-14 00:00:00,Delivered,2026-02-17,Express
308,2026-02-19 00:00:00,Confirmed,2026-02-19,Same Day
261,2026-02-21 00:00:00,Delivered,2026-02-26,Express
228,2026-02-13 00:00:00,Confirmed,2026-02-14,Express
3,2026-02-27 00:00:00,Shipped,2026-02-27,Pickup
549,2026-02-14 00:00:00,Pending,2026-02-17,Standard
17,2026-02-27 00:00:00,Delivered,2026-02-27,Pickup
788,2026-02-17 00:00:00,Delivered,2026-02-17,Same Day
595,2026-02-20 00:00:00,Delivered,2026-02-20,Pickup
799,2026-02-07 00:00:00,Shipped,2026-02-07,Same Day
575,2026-02-04 00:00:00,Delivered,2026-02-04,Pickup
702,2026-02-24 00:00:00,Confirmed,2026-02-25,Express
22,2026-02-14 00:00:00,Pending,2026-02-18,Express
174,2026-02-04 00:00:00,Pending,2026-02-04,Same Day
426,2026-02-22 00:00:00,Confirmed,2026-02-22,Same Day
371,2026-02-06 00:00:00,Delivered,2026-02-08,Express
317,2026-02-04 00:00:00,Delivered,2026-02-04,Same Day
160,2026-02-18 00:00:00,Delivered,2026-02-19,Standard
68,2026-02-28 00:00:00,Pending,2026-03-02,Standard
989,2026-02-25 00:00:00,Delivered,2026-02-25,Same Day
346,2026-02-06 00:00:00,Pending,2026-02-06,Pickup
524,2026-02-04 00:00:00,Shipped,2026-02-04,Pickup
805,2026-02-04 00:00:00,Shipped,2026-02-04,Same Day
181,2026-02-03 00:00:00,Confirmed,2026-02-06,Standard
743,2026-02-13 00:00:00,Delivered,2026-02-13,Same Day
167,2026-02-01 00:00:00,Delivered,2026-02-02,Standard
947,2026-02-05 00:00:00,Confirmed,2026-02-09,Express
874,2026-02-25 00:00:00,Out for Delivery,2026-02-28,Standard
107,2026-02-13 00:00:00,Delivered,2026-02-13,Pickup
218,2026-02-26 00:00:00,Shipped,2026-02-26,Pickup
793,2026-02-06 00:00:00,Pending,2026-02-06,Pickup
855,2026-02-19 00:00:00,Delivered,2026-02-21,Standard
571,2026-02-22 00:00:00,Delivered,2026-02-22,Pickup
658,2026-02-25 00:00:00,Shipped,2026-02-25,Same Day
464,2026-02-12 00:00:00,Pending,2026-02-13,Standard
18,2026-02-07 00:00:00,Pending,2026-02-07,Same Day
426,2026-02-22 00:00:00,Delivered,2026-02-22,Same Day
883,2026-02-24 00:00:00,Delivered,2026-02-24,Same Day
534,2026-02-15 00:00:00,Pending,2026-02-20,Standard
507,2026-02-18 00:00:00,Delivered,2026-02-22,Express
123,2026-02-18 00:00:00,Returned,2026-02-18,Same Day
252,2026-02-20 00:00:00,Delivered,2026-02-20,Same Day
301,2026-02-10 00:00:00,Shipped,2026-02-10,Pickup
681,2026-02-02 00:00:00,Delivered,2026-02-05,Standard
157,2026-02-05 00:00:00,Delivered,2026-02-05,Pickup
77,2026-02-09 00:00:00,Confirmed,2026-02-09,Pickup
316,2026-02-17 00:00:00,Confirmed,2026-02-17,Pickup
292,2026-02-24 00:00:00,Confirmed,2026-02-25,Standard
954,2026-02-11 00:00:00,Pending,2026-02-13,Standard
117,2026-02-17 00:00:00,Out for Delivery,2026-02-20,Standard
326,2026-02-04 00:00:00,Cancelled,2026-02-04,Same Day
820,2026-02-04 00:00:00,Pending,2026-02-09,Express
319,2026-02-03 00:00:00,Confirmed,2026-02-03,Same Day
958,2026-02-27 00:00:00,Delivered,2026-03-04,Standard
929,2026-02-19 00:00:00,Delivered,2026-02-19,Same Day
771,2026-02-18 00:00:00,Delivered,2026-02-22,Standard
96,2026-02-02 00:00:00,Confirmed,2026-02-02,Pickup
71,2026-02-22 00:00:00,Confirmed,2026-02-24,Standard
913,2026-02-04 00:00:00,Delivered,2026-02-05,Standard
416,2026-02-16 00:00:00,Pending,2026-02-16,Same Day
963,2026-02-18 00:00:00,Pending,2026-02-23,Express
343,2026-02-18 00:00:00,Delivered,2026-02-19,Express
482,2026-02-06 00:00:00,Pending,2026-02-07,Standard
756,2026-02-07 00:00:00,Delivered,2026-02-09,Express
6,2026-02-27 00:00:00,Delivered,2026-03-03,Express
591,2026-02-22 00:00:00,Shipped,2026-02-22,Same Day
561,2026-02-26 00:00:00,Delivered,2026-03-02,Express
683,2026-02-08 00:00:00,Pending,2026-02-13,Express
353,2026-02-13 00:00:00,Pending,2026-02-13,Same Day
933,2026-02-05 00:00:00,Shipped,2026-02-05,Pickup
877,2026-02-19 00:00:00,Confirmed,2026-02-24,Express
664,2026-02-04 00:00:00,Delivered,2026-02-04,Same Day
605,2026-02-20 00:00:00,Shipped,2026-02-24,Standard
189,2026-02-07 00:00:00,Delivered,2026-02-12,Express
136,2026-02-27 00:00:00,Out for Delivery,2026-03-01,Standard
749,2026-02-23 00:00:00,Pending,2026-02-24,Express
284,2026-02-03 00:00:00,Delivered,2026-02-05,Express
850,2026-02-04 00:00:00,Out for Delivery,2026-02-05,Express
212,2026-02-23 00:00:00,Pending,2026-02-26,Standard
333,2026-02-15 00:00:00,Pending,2026-02-18,Standard
455,2026-02-14 00:00:00,Confirmed,2026-02-14,Same Day
399,2026-02-22 00:00:00,Confirmed,2026-02-24,Express
501,2026-02-12 00:00:00,Pending,2026-02-16,Express
4,2026-02-09 00:00:00,Shipped,2026-02-09,Same Day
767,2026-02-14 00:00:00,Shipped,2026-02-15,Standard
114,2026-02-15 00:00:00,Shipped,2026-02-19,Express
182,2026-02-10 00:00:00,Pending,2026-02-10,Same Day
805,2026-02-14 00:00:00,Delivered,2026-02-14,Pickup
357,2026-02-25 00:00:00,Shipped,2026-02-25,Pickup
206,2026-02-10 00:00:00,Out for Delivery,2026-02-10,Pickup
987,2026-02-23 00:00:00,Delivered,2026-02-23,Pickup
226,2026-02-13 00:00:00,Confirmed,2026-02-13,Pickup
661,2026-02-15 00:00:00,Delivered,2026-02-17,Standard
275,2026-02-16 00:00:00,Confirmed,2026-02-17,Express
707,2026-02-24 00:00:00,Confirmed,2026-02-24,Same Day
765,2026-02-04 00:00:00,Confirmed,2026-02-04,Same Day
921,2026-02-13 00:00:00,Pending,2026-02-15,Standard
877,2026-02-10 00:00:00,Confirmed,2026-02-15,Express
542,2026-02-20 00:00:00,Out for Delivery,2026-02-24,Express
787,2026-02-01 00:00:00,Pending,2026-02-04,Standard
582,2026-02-23 00:00:00,Delivered,2026-02-23,Pickup
112,2026-02-11 00:00:00,Pending,2026-02-13,Express
258,2026-02-24 00:00:00,Confirmed,2026-02-24,Pickup
686,2026-02-23 00:00:00,Delivered,2026-02-27,Express
99,2026-02-27 00:00:00,Cancelled,2026-02-27,Same Day
333,2026-02-13 00:00:00,Shipped,2026-02-15,Express
483,2026-02-02 00:00:00,Delivered,2026-02-02,Same Day
505,2026-02-25 00:00:00,Confirmed,2026-02-25,Same Day
106,2026-02-08 00:00:00,Shipped,2026-02-09,Standard
888,2026-02-19 00:00:00,Delivered,2026-02-23,Express
548,2026-02-02 00:00:00,Confirmed,2026-02-02,Pickup
736,2026-02-24 00:00:00,Pending,2026-02-24,Pickup
380,2026-02-05 00:00:00,Confirmed,2026-02-07,Express
419,2026-02-04 00:00:00,Pending,2026-02-09,Standard
915,2026-02-04 00:00:00,Returned,2026-02-04,Pickup
122,2026-02-07 00:00:00,Pending,2026-02-12,Express
488,2026-02-03 00:00:00,Delivered,2026-02-04,Express
949,2026-02-23 00:00:00,Confirmed,2026-02-24,Express
909,2026-02-27 00:00:00,Shipped,2026-03-03,Express
285,2026-02-11 00:00:00,Pending,2026-02-16,Express
958,2026-02-01 00:00:00,Shipped,2026-02-01,Same Day
757,2026-02-12 00:00:00,Delivered,2026-02-13,Express
198,2026-02-04 00:00:00,Returned,2026-02-07,Standard
751,2026-02-06 00:00:00,Delivered,2026-02-07,Express
136,2026-02-06 00:00:00,Pending,2026-02-08,Express
232,2026-02-10 00:00:00,Shipped,2026-02-10,Pickup
376,2026-02-20 00:00:00,Pending,2026-02-22,Standard
855,2026-02-21 00:00:00,Delivered,2026-02-21,Same Day
486,2026-02-22 00:00:00,Shipped,2026-02-24,Standard
36,2026-02-13 00:00:00,Pending,2026-02-13,Same Day
112,2026-02-18 00:00:00,Pending,2026-02-18,Pickup
158,2026-02-03 00:00:00,Delivered,2026-02-04,Express
273,2026-02-14 00:00:00,Pending,2026-02-16,Express
908,2026-02-23 00:00:00,Shipped,2026-02-23,Same Day
436,2026-02-15 00:00:00,Pending,2026-02-19,Express
286,2026-02-06 00:00:00,Out for Delivery,2026-02-06,Pickup
201,2026-02-11 00:00:00,Confirmed,2026-02-12,Express
950,2026-02-13 00:00:00,Confirmed,2026-02-13,Pickup
923,2026-02-03 00:00:00,Delivered,2026-02-05,Standard
491,2026-02-02 00:00:00,Confirmed,2026-02-07,Standard
531,2026-02-13 00:00:00,Delivered,2026-02-14,Express
247,2026-02-06 00:00:00,Shipped,2026-02-08,Express
552,2026-02-02 00:00:00,Shipped,2026-02-04,Standard
268,2026-02-18 00:00:00,Pending,2026-02-21,Standard
438,2026-02-11 00:00:00,Shipped,2026-02-12,Express
823,2026-02-16 00:00:00,Delivered,2026-02-18,Express
152,2026-02-26 00:00:00,Confirmed,2026-03-03,Standard
739,2026-02-20 00:00:00,Shipped,2026-02-20,Pickup
472,2026-02-21 00:00:00,Shipped,2026-02-21,Same Day
31,2026-02-06 00:00:00,Delivered,2026-02-06,Same Day
884,2026-02-02 00:00:00,Delivered,2026-02-03,Standard
169,2026-02-26 00:00:00,Delivered,2026-03-01,Standard
705,2026-02-25 00:00:00,Delivered,2026-02-26,Standard
803,2026-02-07 00:00:00,Shipped,2026-02-11,Standard
27,2026-02-18 00:00:00,Out for Delivery,2026-02-23,Standard
321,2026-02-24 00:00:00,Pending,2026-02-24,Same Day
771,2026-02-13 00:00:00,Delivered,2026-02-13,Same Day
833,2026-02-10 00:00:00,Confirmed,2026-02-15,Standard
295,2026-02-05 00:00:00,Out for Delivery,2026-02-05,Pickup
180,2026-02-16 00:00:00,Shipped,2026-02-18,Standard
389,2026-02-27 00:00:00,Delivered,2026-03-02,Standard
479,2026-02-16 00:00:00,Pending,2026-02-16,Pickup
678,2026-02-01 00:00:00,Pending,2026-02-02,Standard
354,2026-02-09 00:00:00,Delivered,2026-02-09,Pickup
742,2026-02-21 00:00:00,Confirmed,2026-02-21,Same Day
387,2026-02-17 00:00:00,Confirmed,2026-02-21,Express
153,2026-02-19 00:00:00,Pending,2026-02-19,Pickup
379,2026-02-26 00:00:00,Confirmed,2026-03-01,Express
842,2026-02-22 00:00:00,Pending,2026-02-22,Same Day
748,2026-02-06 00:00:00,Delivered,2026-02-06,Pickup
55,2026-02-02 00:00:00,Out for Delivery,2026-02-06,Standard
617,2026-02-14 00:00:00,Confirmed,2026-02-14,Pickup
633,2026-02-28 00:00:00,Out for Delivery,2026-02-28,Pickup
798,2026-02-12 00:00:00,Delivered,2026-02-17,Standard
