order_id,product_id,qty,warehouse_id,discount,unit_price
363,112,1,WH004,6.49,2015.0
363,94,2,WH002,6.49,4435.0
364,75,2,WH001,4.52,3798.75
364,150,1,WH002,4.52,2797.5
365,93,2,WH003,14.68,5316.25
366,16,1,WH002,3.78,2855.0
367,37,2,WH002,2.2,2651.25
368,52,1,WH004,2.38,5480.0
368,199,1,WH002,2.38,5177.5
368,34,2,WH001,2.38,231.25
369,77,1,WH005,3.88,4993.75
369,131,2,WH003,3.88,858.75
369,40,2,WH005,3.88,670.0
370,128,2,WH005,0.45,3023.75
370,107,2,WH003,0.45,1817.5
371,183,2,WH004,9.48,3906.25
371,188,1,WH002,9.48,3778.75
371,115,1,WH001,9.48,2630.0
372,37,2,WH001,4.32,2651.25
372,136,1,WH002,4.32,3903.75
372,38,2,WH001,4.32,2081.25
373,34,2,WH004,4.31,231.25
373,27,2,WH004,4.31,1006.25
374,11,2,WH004,1.38,270.0
374,87,2,WH001,1.38,4213.75
374,21,1,WH005,1.38,1895.0
375,35,1,WH005,1.75,3960.0
376,163,2,WH005,1.46,4237.5
376,92,1,WH005,1.46,535.0
376,184,1,WH004,1.46,4483.75
377,47,1,WH005,3.97,3145.0
377,54,2,WH003,3.97,6117.5
378,35,2,WH005,0.97,3960.0
378,56,2,WH005,0.97,5947.5
379,36,2,WH001,0.21,956.25
380,161,2,WH005,5.97,4780.0
380,99,2,WH003,5.97,3202.5
381,29,1,WH003,7.38,1315.0
381,47,1,WH005,7.38,3145.0
382,171,2,WH001,6.11,1956.25
382,122,1,WH002,6.11,2300.0
383,157,2,WH002,4.91,4266.25
384,88,1,WH002,13.11,2618.75
384,176,2,WH003,13.11,2147.5
384,156,1,WH005,13.11,1162.5
385,121,1,WH002,3.04,4160.0
386,193,1,WH005,4.36,498.75
387,153,2,WH005,5.9,5422.5
387,106,1,WH002,5.9,4821.25
388,160,2,WH003,4.53,5316.25
388,30,2,WH003,4.53,1993.75
388,115,1,WH002,4.53,2630.0
389,112,1,WH005,2.69,2015.0
389,73,1,WH004,2.69,3425.0
389,87,1,WH002,2.69,4213.75
390,13,2,WH005,4.66,753.75
391,125,2,WH003,2.58,4093.75
391,175,2,WH001,2.58,6167.5
392,76,2,WH002,13.35,1750.0
392,64,2,WH004,13.35,4913.75
393,110,2,WH001,5.89,1886.25
393,139,1,WH003,5.89,4201.25
394,70,2,WH001,3.26,3936.25
395,99,2,WH002,5.53,3202.5
396,28,2,WH004,9.52,4865.0
396,115,2,WH001,9.52,2630.0
396,114,2,WH005,9.52,1047.5
397,115,2,WH005,2.66,2630.0
397,20,1,WH001,2.66,5300.0
398,110,2,WH001,16.41,1886.25
398,130,2,WH005,16.41,4157.5
399,56,2,WH004,4.46,5947.5
399,14,1,WH002,4.46,2100.0
399,72,1,WH001,4.46,6150.0
400,38,2,WH002,7.99,2081.25
400,113,1,WH003,7.99,2206.25
400,113,1,WH003,7.99,2206.25
401,131,2,WH003,1.72,858.75
401,101,1,WH004,1.72,5940.0
402,199,1,WH002,4.17,5177.5
403,94,2,WH004,0.59,4435.0
403,48,1,WH002,0.59,4626.25
404,130,2,WH005,2.29,4157.5
404,30,2,WH002,2.29,1993.75
405,2,1,WH003,1.9,4421.25
405,126,1,WH004,1.9,3383.75
406,69,1,WH002,6.01,6133.75
407,132,2,WH004,0.63,5125.0
408,114,2,WH001,8.01,1047.5
408,189,2,WH001,8.01,303.75
408,110,1,WH001,8.01,1886.25
409,64,2,WH001,8.94,4913.75
409,14,2,WH005,8.94,2100.0
410,73,1,WH004,9.46,3425.0
410,144,2,WH001,9.46,1075.0
411,180,2,WH004,2.52,1368.75
412,78,1,WH003,8.54,3572.5
412,66,2,WH005,8.54,5418.75
413,186,2,WH003,8.8,5682.5
413,18,2,WH002,8.8,580.0
414,28,2,WH002,5.32,4865.0
414,108,1,WH003,5.32,132.5
414,176,1,WH001,5.32,2147.5
415,150,1,WH001,2.88,2797.5
416,32,1,WH002,8.49,3375.0
416,170,1,WH003,8.49,3860.0
417,124,1,WH003,7.1,2610.0
417,171,2,WH001,7.1,1956.25
418,76,2,WH004,1.95,1750.0
418,141,1,WH005,1.95,5243.75
419,113,2,WH004,13.1,2206.25
419,171,2,WH004,13.1,1956.25
419,96,2,WH004,13.1,4227.5
420,91,1,WH001,5.23,4232.5
420,129,2,WH002,5.23,4472.5
421,94,1,WH003,0.35,4435.0
422,143,2,WH002,0.67,3216.25
422,120,2,WH003,0.67,5755.0
422,190,2,WH002,0.67,3448.75
423,178,1,WH004,2.77,621.25
423,156,1,WH005,2.77,1162.5
423,138,2,WH002,2.77,141.25
424,98,2,WH002,0.17,5368.75
424,79,2,WH004,0.17,1150.0
425,15,1,WH001,1.28,1635.0
426,6,1,WH001,12.42,2966.25
427,103,2,WH003,8.34,3536.25
427,129,2,WH003,8.34,4472.5
428,40,2,WH001,1.45,670.0
428,88,1,WH003,1.45,2618.75
428,50,2,WH005,1.45,3761.25
429,55,2,WH001,4.77,1718.75
429,116,1,WH005,4.77,5811.25
429,117,1,WH002,4.77,175.0
430,64,1,WH005,2.16,4913.75
430,183,2,WH005,2.16,3906.25
430,112,2,WH001,2.16,2015.0
431,100,1,WH001,9.72,5491.25
431,154,1,WH004,9.72,4885.0
432,108,1,WH005,3.17,132.5
432,51,2,WH005,3.17,3847.5
433,152,2,WH002,14.85,4202.5
434,2,1,WH004,0.45,4421.25
435,159,2,WH002,3.93,1442.5
435,3,1,WH005,3.93,698.75
435,170,2,WH002,3.93,3860.0
436,11,2,WH003,5.38,270.0
436,188,2,WH002,5.38,3778.75
436,79,2,WH004,5.38,1150.0
437,105,1,WH002,1.68,1572.5
437,155,1,WH003,1.68,3670.0
438,33,2,WH002,5.66,330.0
438,173,1,WH003,5.66,943.75
438,4,1,WH001,5.66,762.5
439,17,2,WH002,4.19,1891.25
439,16,1,WH003,4.19,2855.0
439,136,2,WH002,4.19,3903.75
440,195,1,WH002,6.85,1918.75
440,48,1,WH005,6.85,4626.25
441,68,2,WH001,0.12,1556.25
441,78,1,WH001,0.12,3572.5
442,143,1,WH002,0.48,3216.25
442,174,2,WH002,0.48,195.0
443,57,2,WH004,8.15,4567.5
443,91,2,WH003,8.15,4232.5
444,58,2,WH003,1.78,3080.0
444,80,1,WH003,1.78,3790.0
445,87,1,WH005,7.14,4213.75
445,56,1,WH005,7.14,5947.5
446,89,1,WH001,9.81,3946.25
447,13,2,WH002,6.25,753.75
447,121,2,WH005,6.25,4160.0
447,47,2,WH004,6.25,3145.0
448,155,1,WH002,18.31,3670.0
449,114,2,WH005,0.74,1047.5
450,23,2,WH002,2.31,2927.5
450,22,1,WH004,2.31,157.5
451,181,2,WH003,4.17,4837.5
452,49,2,WH003,4.17,1071.25
452,56,2,WH003,4.17,5947.5
453,108,1,WH003,3.89,132.5
453,38,1,WH001,3.89,2081.25
453,162,1,WH004,3.89,5102.5
454,62,2,WH002,3.59,5380.0
454,119,1,WH005,3.59,1147.5
455,28,1,WH005,3.34,4865.0
455,56,1,WH005,3.34,5947.5
456,16,2,WH002,2.94,2855.0
457,166,2,WH004,4.3,1311.25
457,85,2,WH004,4.3,6022.5
457,95,2,WH001,4.3,2882.5
458,62,2,WH003,3.27,5380.0
458,108,1,WH002,3.27,132.5
459,195,2,WH005,3.24,1918.75
459,73,1,WH003,3.24,3425.0
460,81,2,WH002,11.21,1791.25
460,81,1,WH005,11.21,1791.25
461,99,2,WH005,2.84,3202.5
461,93,2,WH003,2.84,5316.25
462,115,2,WH002,3.53,2630.0
463,164,1,WH001,7.58,682.5
463,3,1,WH002,7.58,698.75
464,91,2,WH005,1.33,4232.5
464,163,2,WH002,1.33,4237.5
464,117,1,WH002,1.33,175.0
465,110,2,WH002,1.42,1886.25
466,57,2,WH002,2.73,4567.5
467,52,2,WH002,3.1,5480.0
468,156,2,WH001,5.76,1162.5
468,23,2,WH005,5.76,2927.5
468,101,1,WH005,5.76,5940.0
469,152,2,WH002,3.23,4202.5
469,155,1,WH005,3.23,3670.0
469,120,1,WH003,3.23,5755.0
470,113,1,WH003,0.12,2206.25
470,78,2,WH004,0.12,3572.5
470,101,2,WH005,0.12,5940.0
471,175,2,WH002,4.1,6167.5
471,133,2,WH005,4.1,6130.0
471,41,2,WH001,4.1,3063.75
472,110,1,WH005,3.94,1886.25
472,123,1,WH004,3.94,3977.5
473,200,1,WH003,4.04,2937.5
474,78,2,WH005,3.16,3572.5
475,187,2,WH004,4.8,1955.0
475,46,1,WH002,4.8,2165.0
476,12,2,WH001,1.99,4252.5
476,77,2,WH001,1.99,4993.75
477,141,2,WH005,0.84,5243.75
477,179,2,WH005,0.84,3008.75
478,66,1,WH002,4.47,5418.75
478,175,2,WH001,4.47,6167.5
478,134,2,WH005,4.47,2395.0
479,70,1,WH005,16.67,3936.25
480,140,1,WH005,9.34,2480.0
481,108,1,WH002,1.34,132.5
482,155,1,WH005,4.83,3670.0
482,142,1,WH001,4.83,577.5
483,56,1,WH005,5.38,5947.5
484,149,1,WH003,0.77,5046.25
484,39,1,WH001,0.77,1483.75
484,50,1,WH004,0.77,3761.25
485,2,1,WH001,1.46,4421.25
486,110,2,WH002,7.75,1886.25
487,63,1,WH004,3.02,2768.75
487,125,2,WH004,3.02,4093.75
488,177,1,WH005,8.5,4783.75
489,88,1,WH002,1.88,2618.75
489,76,2,WH005,1.88,1750.0
490,19,2,WH003,0.57,2158.75
490,185,2,WH003,0.57,3157.5
491,184,2,WH001,5.29,4483.75
491,35,2,WH002,5.29,3960.0
491,137,1,WH001,5.29,3605.0
492,188,1,WH005,3.28,3778.75
493,30,1,WH002,2.84,1993.75
493,43,1,WH004,2.84,5910.0
493,171,1,WH001,2.84,1956.25
494,179,1,WH005,5.89,3008.75
495,99,1,WH003,3.56,3202.5
496,26,2,WH004,1.1,5942.5
497,191,1,WH002,19.55,488.75
497,99,2,WH001,19.55,3202.5
497,26,1,WH004,19.55,5942.5
498,190,2,WH002,3.97,3448.75
498,154,1,WH002,3.97,4885.0
499,194,1,WH004,4.37,4181.25
499,114,1,WH001,4.37,1047.5
500,176,2,WH002,0.42,2147.5
500,165,1,WH003,0.42,4476.25
501,72,1,WH001,3.04,6150.0
502,67,2,WH002,0.01,2033.75
502,141,2,WH004,0.01,5243.75
503,112,2,WH005,15.04,2015.0
503,126,1,WH001,15.04,3383.75
504,70,2,WH001,14.5,3936.25
504,87,1,WH003,14.5,4213.75
504,84,1,WH001,14.5,4798.75
505,114,1,WH002,3.21,1047.5
505,141,1,WH005,3.21,5243.75
506,93,1,WH001,0.65,5316.25
507,51,2,WH005,10.28,3847.5
507,8,1,WH005,10.28,3365.0
508,81,1,WH001,0.21,1791.25
508,173,2,WH003,0.21,943.75
509,13,2,WH003,0.44,753.75
509,139,2,WH004,0.44,4201.25
509,146,2,WH005,0.44,1966.25
510,66,1,WH004,5.45,5418.75
510,189,1,WH003,5.45,303.75
510,163,2,WH005,5.45,4237.5
511,148,1,WH001,2.61,3310.0
511,26,2,WH003,2.61,5942.5
511,179,2,WH004,2.61,3008.75
512,150,2,WH002,4.51,2797.5
512,69,2,WH001,4.51,6133.75
513,79,2,WH001,2.25,1150.0
514,40,1,WH005,11.29,670.0
515,130,1,WH004,1.53,4157.5
516,159,2,WH005,0.74,1442.5
516,165,1,WH005,0.74,4476.25
516,69,2,WH002,0.74,6133.75
517,159,1,WH002,4.79,1442.5
517,161,2,WH004,4.79,4780.0
518,8,1,WH005,19.01,3365.0
518,129,2,WH004,19.01,4472.5
518,51,2,WH004,19.01,3847.5
519,150,1,WH003,2.27,2797.5
519,186,2,WH003,2.27,5682.5
519,34,1,WH005,2.27,231.25
520,43,1,WH004,2.27,5910.0
520,64,2,WH002,2.27,4913.75
520,61,2,WH001,2.27,2878.75
521,50,1,WH003,2.06,3761.25
522,102,1,WH003,0.46,1455.0
523,44,2,WH002,6.06,4363.75
523,56,1,WH003,6.06,5947.5
524,184,1,WH003,1.82,4483.75
524,53,2,WH003,1.82,1870.0
525,148,2,WH003,1.7,3310.0
525,146,2,WH004,1.7,1966.25
526,184,2,WH002,2.77,4483.75
526,161,2,WH004,2.77,4780.0
526,61,1,WH003,2.77,2878.75
527,126,1,WH003,1.37,3383.75
527,170,2,WH003,1.37,3860.0
528,113,1,WH003,0.87,2206.25
528,55,2,WH003,0.87,1718.75
529,1,1,WH004,1.2,1472.5
529,81,1,WH003,1.2,1791.25
530,72,2,WH005,6.1,6150.0
530,46,1,WH001,6.1,2165.0
530,87,2,WH005,6.1,4213.75
531,129,1,WH002,5.13,4472.5
532,164,2,WH002,2.39,682.5
532,79,1,WH001,2.39,1150.0
532,163,1,WH003,2.39,4237.5
533,100,1,WH001,3.72,5491.25
533,97,2,WH002,3.72,416.25
533,192,2,WH003,3.72,1267.5
534,126,1,WH004,7.59,3383.75
535,149,1,WH001,0.42,5046.25
535,28,1,WH003,0.42,4865.0
536,1,2,WH001,14.15,1472.5
537,159,2,WH005,9.64,1442.5
537,59,1,WH001,9.64,3628.75
537,45,1,WH005,9.64,2052.5
538,76,1,WH003,3.09,1750.0
538,10,2,WH005,3.09,3875.0
538,102,2,WH005,3.09,1455.0
539,42,1,WH001,9.38,2981.25
539,166,1,WH003,9.38,1311.25
539,22,2,WH003,9.38,157.5
540,126,1,WH002,6.11,3383.75
540,181,2,WH001,6.11,4837.5
541,83,2,WH004,7.59,347.5
542,193,2,WH005,1.07,498.75
542,129,1,WH005,1.07,4472.5
543,169,1,WH004,2.87,3555.0
543,114,2,WH001,2.87,1047.5
544,56,2,WH005,6.84,5947.5
545,61,2,WH004,2.85,2878.75
546,162,2,WH005,3.84,5102.5
546,162,2,WH004,3.84,5102.5
547,174,2,WH004,1.79,195.0
548,23,2,WH002,10.87,2927.5
549,74,1,WH005,18.38,1195.0
549,6,1,WH003,18.38,2966.25
550,156,1,WH003,4.91,1162.5
550,104,2,WH002,4.91,1050.0
551,117,2,WH001,2.35,175.0
552,199,2,WH004,4.63,5177.5
552,58,2,WH003,4.63,3080.0
552,144,2,WH002,4.63,1075.0
553,75,2,WH004,2.75,3798.75
553,152,1,WH001,2.75,4202.5
553,169,2,WH003,2.75,3555.0
554,45,2,WH005,3.76,2052.5
554,176,2,WH003,3.76,2147.5
554,42,1,WH005,3.76,2981.25
555,37,1,WH002,8.08,2651.25
555,171,2,WH003,8.08,1956.25
555,10,2,WH001,8.08,3875.0
556,22,1,WH003,2.85,157.5
556,37,2,WH005,2.85,2651.25
557,140,2,WH001,9.19,2480.0
558,64,2,WH002,1.88,4913.75
558,158,2,WH004,1.88,1771.25
559,70,1,WH005,0.84,3936.25
559,91,1,WH001,0.84,4232.5
559,102,1,WH002,0.84,1455.0
560,135,2,WH002,2.99,1948.75
560,115,1,WH005,2.99,2630.0
560,46,2,WH003,2.99,2165.0
561,130,1,WH003,1.09,4157.5
561,27,1,WH004,1.09,1006.25
561,22,2,WH001,1.09,157.5
562,130,2,WH003,1.16,4157.5
562,73,1,WH005,1.16,3425.0
562,167,2,WH002,1.16,4735.0
563,174,1,WH005,3.32,195.0
564,188,1,WH001,2.7,3778.75
564,9,1,WH004,2.7,1857.5
564,125,2,WH004,2.7,4093.75
565,88,2,WH004,9.27,2618.75
566,54,2,WH005,4.43,6117.5
566,29,2,WH003,4.43,1315.0
566,52,2,WH001,4.43,5480.0
567,81,2,WH002,6.02,1791.25
567,61,1,WH005,6.02,2878.75
567,159,1,WH002,6.02,1442.5
568,191,1,WH003,6.83,488.75
569,119,1,WH002,3.93,1147.5
569,97,2,WH001,3.93,416.25
569,111,1,WH004,3.93,3273.75
570,32,2,WH003,1.6,3375.0
571,108,2,WH005,4.66,132.5
572,179,2,WH002,0.68,3008.75
572,14,1,WH005,0.68,2100.0
572,73,1,WH004,0.68,3425.0
573,9,1,WH002,0.84,1857.5
573,190,2,WH005,0.84,3448.75
574,47,2,WH005,6.87,3145.0
575,184,2,WH005,3.35,4483.75
575,92,1,WH004,3.35,535.0
575,174,2,WH005,3.35,195.0
576,101,2,WH003,6.38,5940.0
576,111,2,WH003,6.38,3273.75
576,37,1,WH005,6.38,2651.25
577,40,2,WH004,13.03,670.0
578,129,2,WH004,8.94,4472.5
579,78,2,WH004,9.47,3572.5
580,109,2,WH002,3.77,1635.0
580,195,2,WH001,3.77,1918.75
580,191,1,WH005,3.77,488.75
581,119,2,WH001,3.33,1147.5
581,163,2,WH002,3.33,4237.5
582,106,1,WH002,6.24,4821.25
582,170,2,WH001,6.24,3860.0
582,192,2,WH005,6.24,1267.5
583,69,2,WH004,1.93,6133.75
584,184,1,WH002,3.24,4483.75
584,195,2,WH004,3.24,1918.75
585,109,2,WH005,8.4,1635.0
585,131,1,WH003,8.4,858.75
586,107,2,WH001,6.82,1817.5
586,108,2,WH005,6.82,132.5
587,192,1,WH004,1.2,1267.5
587,65,2,WH001,1.2,446.25
587,88,2,WH003,1.2,2618.75
588,86,2,WH002,1.04,4578.75
589,96,2,WH005,2.55,4227.5
590,110,2,WH003,16.41,1886.25
591,78,2,WH005,2.43,3572.5
591,193,2,WH002,2.43,498.75
591,22,2,WH002,2.43,157.5
592,53,2,WH005,12.6,1870.0
593,188,1,WH004,4.07,3778.75
593,65,1,WH002,4.07,446.25
594,184,1,WH001,2.03,4483.75
594,125,2,WH002,2.03,4093.75
595,109,1,WH004,4.13,1635.0
595,175,1,WH005,4.13,6167.5
595,93,2,WH002,4.13,5316.25
596,106,1,WH003,0.96,4821.25
597,96,2,WH005,2.45,4227.5
597,188,2,WH002,2.45,3778.75
598,3,1,WH002,4.0,698.75
599,33,2,WH005,1.09,330.0
600,84,1,WH002,1.04,4798.75
600,88,2,WH001,1.04,2618.75
601,139,1,WH004,9.83,4201.25
602,171,2,WH002,6.65,1956.25
602,170,1,WH005,6.65,3860.0
602,86,1,WH001,6.65,4578.75
603,120,2,WH005,17.62,5755.0
603,8,1,WH004,17.62,3365.0
603,109,2,WH004,17.62,1635.0
604,130,1,WH002,7.4,4157.5
604,41,2,WH003,7.4,3063.75
605,176,2,WH005,6.01,2147.5
606,8,1,WH004,1.39,3365.0
606,93,1,WH003,1.39,5316.25
606,163,1,WH001,1.39,4237.5
607,177,2,WH003,1.71,4783.75
607,107,2,WH001,1.71,1817.5
607,150,2,WH001,1.71,2797.5
608,104,2,WH005,5.27,1050.0
609,102,2,WH002,4.29,1455.0
609,73,2,WH005,4.29,3425.0
609,155,1,WH005,4.29,3670.0
610,129,1,WH001,1.19,4472.5
610,183,1,WH003,1.19,3906.25
610,31,2,WH005,1.19,1008.75
611,103,1,WH004,5.45,3536.25
611,91,2,WH004,5.45,4232.5
611,89,1,WH005,5.45,3946.25
612,193,2,WH001,19.47,498.75
612,146,2,WH003,19.47,1966.25
612,182,1,WH002,19.47,637.5
613,49,2,WH003,3.89,1071.25
613,118,2,WH004,3.89,1756.25
613,102,1,WH002,3.89,1455.0
614,5,1,WH005,3.13,1122.5
614,24,2,WH005,3.13,3715.0
615,54,2,WH005,11.88,6117.5
615,194,1,WH004,11.88,4181.25
615,4,1,WH005,11.88,762.5
616,99,1,WH005,0.15,3202.5
616,199,2,WH002,0.15,5177.5
617,113,1,WH001,0.21,2206.25
617,172,1,WH001,0.21,5568.75
617,58,1,WH005,0.21,3080.0
618,148,2,WH004,5.06,3310.0
619,5,1,WH004,0.82,1122.5
619,58,2,WH003,0.82,3080.0
620,1,2,WH001,2.1,1472.5
620,149,1,WH003,2.1,5046.25
621,50,2,WH004,4.19,3761.25
621,123,1,WH003,4.19,3977.5
622,101,2,WH005,12.44,5940.0
622,2,2,WH003,12.44,4421.25
622,109,2,WH002,12.44,1635.0
623,110,1,WH001,9.84,1886.25
623,42,2,WH002,9.84,2981.25
623,25,1,WH005,9.84,3621.25
624,127,1,WH001,6.58,4218.75
625,200,2,WH004,4.25,2937.5
626,7,1,WH005,10.13,295.0
626,172,1,WH001,10.13,5568.75
626,116,1,WH005,10.13,5811.25
627,182,1,WH003,19.18,637.5
627,187,2,WH003,19.18,1955.0
628,163,1,WH005,4.1,4237.5
629,148,2,WH004,15.31,3310.0
629,18,1,WH002,15.31,580.0
629,28,1,WH001,15.31,4865.0
630,168,1,WH003,16.37,3942.5
630,162,1,WH001,16.37,5102.5
630,23,1,WH002,16.37,2927.5
631,43,2,WH001,2.89,5910.0
632,151,1,WH002,3.12,1962.5
632,195,1,WH002,3.12,1918.75
632,143,2,WH004,3.12,3216.25
633,100,1,WH005,4.97,5491.25
634,80,1,WH002,8.91,3790.0
635,119,2,WH003,1.09,1147.5
635,172,1,WH001,1.09,5568.75
635,136,1,WH005,1.09,3903.75
636,163,2,WH001,3.32,4237.5
636,47,2,WH004,3.32,3145.0
636,63,1,WH001,3.32,2768.75
637,84,1,WH002,0.4,4798.75
637,58,1,WH001,0.4,3080.0
637,121,2,WH001,0.4,4160.0
638,152,1,WH005,7.47,4202.5
638,142,1,WH001,7.47,577.5
639,114,2,WH004,4.85,1047.5
639,70,1,WH003,4.85,3936.25
639,129,1,WH002,4.85,4472.5
640,126,2,WH001,1.89,3383.75
641,45,2,WH003,14.72,2052.5
641,88,2,WH001,14.72,2618.75
641,49,2,WH003,14.72,1071.25
642,178,2,WH003,1.82,621.25
642,59,2,WH003,1.82,3628.75
642,196,1,WH003,1.82,5602.5
643,133,1,WH003,4.05,6130.0
643,36,2,WH005,4.05,956.25
643,147,1,WH001,4.05,1667.5
644,81,2,WH004,4.09,1791.25
645,118,2,WH003,0.37,1756.25
645,189,2,WH004,0.37,303.75
646,137,1,WH005,7.07,3605.0
646,140,1,WH005,7.07,2480.0
646,189,1,WH001,7.07,303.75
647,46,2,WH003,8.51,2165.0
647,131,2,WH001,8.51,858.75
648,97,1,WH002,4.5,416.25
648,53,1,WH002,4.5,1870.0
648,77,2,WH002,4.5,4993.75
649,87,2,WH005,0.39,4213.75
649,164,1,WH004,0.39,682.5
650,69,1,WH004,9.02,6133.75
651,198,1,WH005,3.36,1605.0
651,162,2,WH005,3.36,5102.5
651,119,2,WH004,3.36,1147.5
652,54,2,WH003,2.35,6117.5
652,121,2,WH002,2.35,4160.0
652,106,1,WH005,2.35,4821.25
653,186,2,WH001,0.78,5682.5
653,198,1,WH002,0.78,1605.0
653,36,1,WH004,0.78,956.25
654,25,2,WH003,9.34,3621.25
654,88,2,WH003,9.34,2618.75
655,136,1,WH001,2.69,3903.75
655,67,1,WH001,2.69,2033.75
656,41,1,WH004,12.03,3063.75
657,115,2,WH003,5.05,2630.0
657,114,1,WH004,5.05,1047.5
657,129,2,WH002,5.05,4472.5
658,107,1,WH005,0.3,1817.5
658,105,2,WH004,0.3,1572.5
659,176,1,WH002,1.93,2147.5
659,6,1,WH003,1.93,2966.25
660,102,2,WH002,8.2,1455.0
660,101,1,WH001,8.2,5940.0
660,102,1,WH002,8.2,1455.0
661,41,2,WH002,0.52,3063.75
662,80,1,WH005,9.45,3790.0
662,73,2,WH003,9.45,3425.0
662,147,1,WH001,9.45,1667.5
663,175,1,WH002,8.54,6167.5
663,25,1,WH001,8.54,3621.25
663,100,2,WH002,8.54,5491.25
664,82,2,WH001,1.37,5723.75
664,75,1,WH005,1.37,3798.75
664,163,2,WH004,1.37,4237.5
665,148,2,WH001,0.81,3310.0
666,110,1,WH001,1.56,1886.25
666,98,2,WH001,1.56,5368.75
666,190,1,WH002,1.56,3448.75
667,164,1,WH004,2.96,682.5
667,68,2,WH002,2.96,1556.25
668,35,2,WH003,6.9,3960.0
668,19,1,WH004,6.9,2158.75
668,100,2,WH005,6.9,5491.25
669,38,1,WH004,4.24,2081.25
670,55,1,WH003,0.76,1718.75
670,69,2,WH001,0.76,6133.75
671,194,1,WH005,3.44,4181.25
672,89,1,WH004,8.29,3946.25
672,112,2,WH001,8.29,2015.0
672,65,2,WH002,8.29,446.25
673,66,2,WH005,17.64,5418.75
673,195,2,WH003,17.64,1918.75
674,142,1,WH003,4.6,577.5
674,193,1,WH002,4.6,498.75
674,2,1,WH005,4.6,4421.25
675,47,1,WH005,3.93,3145.0
675,151,2,WH002,3.93,1962.5
676,41,2,WH005,5.02,3063.75
676,111,1,WH003,5.02,3273.75
676,12,2,WH001,5.02,4252.5
677,154,1,WH002,6.39,4885.0
678,177,1,WH003,4.09,4783.75
679,39,1,WH005,3.0,1483.75
679,59,2,WH003,3.0,3628.75
680,101,2,WH003,2.41,5940.0
681,144,2,WH005,4.21,1075.0
682,66,1,WH003,2.05,5418.75
682,143,2,WH002,2.05,3216.25
682,33,1,WH005,2.05,330.0
683,131,2,WH001,4.69,858.75
683,86,1,WH003,4.69,4578.75
684,27,1,WH005,7.44,1006.25
684,14,2,WH003,7.44,2100.0
685,178,1,WH004,2.84,621.25
686,182,2,WH003,5.15,637.5
687,136,2,WH003,1.39,3903.75
687,173,2,WH002,1.39,943.75
687,123,2,WH003,1.39,3977.5
688,101,2,WH001,5.68,5940.0
688,197,2,WH004,5.68,1415.0
689,50,2,WH005,2.72,3761.25
690,34,2,WH001,4.2,231.25
690,79,1,WH005,4.2,1150.0
691,156,2,WH004,0.68,1162.5
692,75,1,WH002,2.09,3798.75
692,171,1,WH004,2.09,1956.25
693,67,1,WH002,1.58,2033.75
693,87,1,WH004,1.58,4213.75
694,157,1,WH001,1.15,4266.25
694,54,2,WH002,1.15,6117.5
694,154,2,WH002,1.15,4885.0
695,138,2,WH002,2.61,141.25
696,8,1,WH001,12.9,3365.0
697,85,2,WH004,1.52,6022.5
697,52,2,WH004,1.52,5480.0
697,10,2,WH005,1.52,3875.0
698,155,2,WH003,2.67,3670.0
698,100,2,WH005,2.67,5491.25
699,9,1,WH003,5.47,1857.5
699,6,2,WH004,5.47,2966.25
700,14,1,WH003,2.9,2100.0
700,29,2,WH003,2.9,1315.0
700,110,2,WH002,2.9,1886.25
701,129,2,WH004,9.49,4472.5
702,100,2,WH005,2.94,5491.25
702,119,1,WH002,2.94,1147.5
702,106,1,WH003,2.94,4821.25
703,113,2,WH004,18.59,2206.25
703,29,1,WH004,18.59,1315.0
703,84,2,WH002,18.59,4798.75
704,43,2,WH005,9.2,5910.0
704,160,2,WH002,9.2,5316.25
704,67,1,WH005,9.2,2033.75
705,179,2,WH005,0.5,3008.75
705,200,2,WH003,0.5,2937.5
706,55,2,WH004,3.97,1718.75
706,53,1,WH005,3.97,1870.0
706,83,2,WH005,3.97,347.5
707,160,2,WH003,7.18,5316.25
708,1,1,WH001,8.75,1472.5
708,192,2,WH001,8.75,1267.5
709,32,1,WH004,1.19,3375.0
710,150,2,WH005,7.43,2797.5
710,190,1,WH002,7.43,3448.75
710,188,2,WH003,7.43,3778.75
711,151,2,WH005,1.29,1962.5
711,190,1,WH003,1.29,3448.75
712,106,2,WH003,3.45,4821.25
712,71,2,WH003,3.45,3993.75
713,171,1,WH004,4.89,1956.25
713,18,1,WH003,4.89,580.0
713,49,1,WH003,4.89,1071.25
714,118,1,WH005,9.03,1756.25
714,83,1,WH004,9.03,347.5
714,1,1,WH004,9.03,1472.5
715,41,2,WH004,0.31,3063.75
715,16,1,WH003,0.31,2855.0
716,127,2,WH003,1.98,4218.75
716,38,2,WH001,1.98,2081.25
716,113,1,WH002,1.98,2206.25
717,27,2,WH004,3.44,1006.25
717,55,2,WH001,3.44,1718.75
717,106,2,WH002,3.44,4821.25
718,7,2,WH002,3.04,295.0
718,132,1,WH004,3.04,5125.0
718,185,2,WH004,3.04,3157.5
719,189,2,WH003,0.17,303.75
719,64,1,WH004,0.17,4913.75
720,80,2,WH003,6.59,3790.0
721,99,2,WH005,4.13,3202.5
722,6,2,WH001,2.18,2966.25
723,48,2,WH001,3.32,4626.25
724,35,1,WH001,1.13,3960.0
724,183,2,WH004,1.13,3906.25
725,84,1,WH002,16.56,4798.75
725,72,1,WH001,16.56,6150.0
